numero_radicado;fecha_asignacion;cod_dependencia;nombre_dependencia;nro_noticia_orfeo
20250240018792;24/04/2025;24;DIRECCION SECCIONAL NARIÑO;520016099032202518402
20250250011942;24/04/2025;25;DIRECCION SECCIONAL BOYACA;
20252800008332;24/04/2025;280;SECCIONAL CASANARE;
20258870021325;24/04/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250060055225;24/04/2025;6;SECCIONAL CALI;
20250060098502;24/04/2025;6;SECCIONAL CALI;
20250030011445;24/04/2025;3;DIRECCION SECCIONAL CAQUETA;
20257390098632;24/04/2025;28;SECCION DE ATENCION AL USUARIO INTERV. TEMPRANA Y ASIGN. ESPE.-CUND;110016000050202523120
20252800008342;24/04/2025;280;SECCIONAL CASANARE;
20250060098512;24/04/2025;6;SECCIONAL CALI;
20250240018802;24/04/2025;24;DIRECCION SECCIONAL NARIÑO;
20255980105565;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20250370123571;24/04/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250100011042;24/04/2025;10;DIRECCION SECCIONAL CAUCA;
20250370123581;24/04/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250090042962;24/04/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250370053092;24/04/2025;71;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - MEDELLIN;050016000248202524832
20250230017655;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20253180003141;24/04/2025;318;VENTANILLA UNICA DE CORRESPONDENCIA - RISARALDA;
20258870098642;24/04/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250030014872;24/04/2025;3;DIRECCION SECCIONAL CAQUETA;
20250140037035;24/04/2025;14;DIRECCION SECCIONAL TOLIMA;
20250240018812;24/04/2025;24;DIRECCION SECCIONAL NARIÑO;
20250060055235;24/04/2025;6;SECCIONAL CALI;
20250060098522;24/04/2025;6;SECCIONAL CALI;
20255980105575;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20250230022791;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250250048605;24/04/2025;25;DIRECCION SECCIONAL BOYACA;
20250060055245;24/04/2025;6;SECCIONAL CALI;
20252800008352;24/04/2025;280;SECCIONAL CASANARE;
20250030011455;24/04/2025;3;DIRECCION SECCIONAL CAQUETA;
20250100018325;24/04/2025;10;DIRECCION SECCIONAL CAUCA;
20250230022801;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250060098532;24/04/2025;6;SECCIONAL CALI;
20250140027641;24/04/2025;14;DIRECCION SECCIONAL TOLIMA;
20250060055255;24/04/2025;6;SECCIONAL CALI;
20250030011465;24/04/2025;3;DIRECCION SECCIONAL CAQUETA;
20258170009345;24/04/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202519524
20258870098662;24/04/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250190005675;24/04/2025;19;DIRECCION SECCIONAL CESAR;
20257470019585;24/04/2025;747;SECCIONAL VALLE DEL CAUCA;
20257470019595;24/04/2025;747;SECCIONAL VALLE DEL CAUCA;
20250370123591;24/04/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250230022811;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250250048615;24/04/2025;25;DIRECCION SECCIONAL BOYACA;
20250090042972;24/04/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20257170007495;24/04/2025;717;PALOQUEMAO-SUBDIRECCION DE GESTION DOCUMENTAL;
20250190012592;24/04/2025;19;DIRECCION SECCIONAL CESAR;
20255980105585;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20250060098542;24/04/2025;6;SECCIONAL CALI;
20250240018822;24/04/2025;24;DIRECCION SECCIONAL NARIÑO;
20250020025332;24/04/2025;2;DIRECCIÓN SECCIONAL META;
20256110012241;24/04/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20252800003091;24/04/2025;280;SECCIONAL CASANARE;
20250230022821;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250710000775;24/04/2025;71;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - MEDELLIN;
20255980105595;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20250020025342;24/04/2025;2;DIRECCIÓN SECCIONAL META;
20257640098672;24/04/2025;764;DIRECCION SECCIONAL PUTUMAYO;
20250020013345;24/04/2025;2;DIRECCIÓN SECCIONAL META;
20250230008612;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;470016099369202510577
20250230022831;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250370123601;24/04/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250100011052;24/04/2025;10;DIRECCION SECCIONAL CAUCA;
20250140027651;24/04/2025;14;DIRECCION SECCIONAL TOLIMA;
20258870021335;24/04/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250060098552;24/04/2025;6;SECCIONAL CALI;
20250100018335;24/04/2025;10;DIRECCION SECCIONAL CAUCA;
20250060055265;24/04/2025;6;SECCIONAL CALI;
20250200028125;24/04/2025;20;DIRECCION SECCIONAL HUILA;410016000586202516102
20250060098562;24/04/2025;6;SECCIONAL CALI;
20250230008622;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20251190031752;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000050202522204
20250230017665;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250370123611;24/04/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250230022841;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250710000781;24/04/2025;71;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - MEDELLIN;
20255980105605;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20251190031762;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000050202522462
20250060098572;24/04/2025;6;SECCIONAL CALI;
20257170007505;24/04/2025;717;PALOQUEMAO-SUBDIRECCION DE GESTION DOCUMENTAL;
20251190031772;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000050202522397
20250250048625;24/04/2025;25;DIRECCION SECCIONAL BOYACA;
20251190031782;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000050202522323
20250180009962;24/04/2025;18;DIRECCION SECCIONAL SUCRE;
20250190012602;24/04/2025;19;DIRECCION SECCIONAL CESAR;
20250230022851;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250180009972;24/04/2025;18;DIRECCION SECCIONAL SUCRE;
20250060098582;24/04/2025;6;SECCIONAL CALI;
20250180009982;24/04/2025;18;DIRECCION SECCIONAL SUCRE;
20250250048635;24/04/2025;25;DIRECCION SECCIONAL BOYACA;
20255980105615;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20250140027661;24/04/2025;14;DIRECCION SECCIONAL TOLIMA;
20250140048662;24/04/2025;14;DIRECCION SECCIONAL TOLIMA;
20250370053112;24/04/2025;71;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - MEDELLIN;050016000248202524777
20250090042982;24/04/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250060098592;24/04/2025;6;SECCIONAL CALI;
20250030014882;24/04/2025;3;DIRECCION SECCIONAL CAQUETA;
20250060098602;24/04/2025;6;SECCIONAL CALI;
20250180009992;24/04/2025;18;DIRECCION SECCIONAL SUCRE;
20250020013355;24/04/2025;2;DIRECCIÓN SECCIONAL META;
20250710000785;24/04/2025;71;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - MEDELLIN;
20250230022861;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250140027671;24/04/2025;14;DIRECCION SECCIONAL TOLIMA;
20258870021345;24/04/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250240018832;24/04/2025;24;DIRECCION SECCIONAL NARIÑO;
20250190012612;24/04/2025;19;DIRECCION SECCIONAL CESAR;
20250140048672;24/04/2025;14;DIRECCION SECCIONAL TOLIMA;730016099355202511895
20250230022871;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250060098612;24/04/2025;6;SECCIONAL CALI;
20250060055275;24/04/2025;6;SECCIONAL CALI;
20250230022881;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20256110012251;24/04/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250240018842;24/04/2025;24;DIRECCION SECCIONAL NARIÑO;
20252800003101;24/04/2025;280;SECCIONAL CASANARE;
20251190031792;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000050202522958
20251190031802;24/04/2025;119;VENTANILLA ÚNICA DE CORRESPONDENCIA SECCIONAL BOGOTA;
20250230022891;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250060055285;24/04/2025;6;SECCIONAL CALI;
20258870021355;24/04/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20257470098692;24/04/2025;747;SECCIONAL VALLE DEL CAUCA;
20250140048682;24/04/2025;14;DIRECCION SECCIONAL TOLIMA;730016099355202511894
20250250048645;24/04/2025;25;DIRECCION SECCIONAL BOYACA;
20250140037045;24/04/2025;14;DIRECCION SECCIONAL TOLIMA;
20250370123621;24/04/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250230022901;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250230022911;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250140027681;24/04/2025;14;DIRECCION SECCIONAL TOLIMA;
20250060055295;24/04/2025;6;SECCIONAL CALI;
20250040015951;24/04/2025;4;DIRECCION SECCIONAL CORDOBA;
20256110012261;24/04/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20255980105625;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20254320098702;24/04/2025;432;DIRECCION SECCIONAL ARAUCA;
20250370123631;24/04/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250140048692;24/04/2025;14;DIRECCION SECCIONAL TOLIMA;730016099355202511892
20250240018852;24/04/2025;24;DIRECCION SECCIONAL NARIÑO;
20250090042992;24/04/2025;9;DIRECCIÓN SECCIONAL SANTANDER;680016000160202520814
20250230022921;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20257470019605;24/04/2025;747;SECCIONAL VALLE DEL CAUCA;
20255980105635;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20250060055305;24/04/2025;6;SECCIONAL CALI;
20250370123641;24/04/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250710000791;24/04/2025;71;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - MEDELLIN;
20250240018862;24/04/2025;24;DIRECCION SECCIONAL NARIÑO;
20250250048655;24/04/2025;25;DIRECCION SECCIONAL BOYACA;
20250240018872;24/04/2025;24;DIRECCION SECCIONAL NARIÑO;
20250140048702;24/04/2025;14;DIRECCION SECCIONAL TOLIMA;730016099355202511891
20250140027691;24/04/2025;14;DIRECCION SECCIONAL TOLIMA;
20250230022931;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250370123651;24/04/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250060055315;24/04/2025;6;SECCIONAL CALI;
20250100018345;24/04/2025;10;DIRECCION SECCIONAL CAUCA;
20250230022941;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250090043002;24/04/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20258170009355;24/04/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202519534
20250230022951;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250060098622;24/04/2025;6;SECCIONAL CALI;
20255980105645;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20250240018882;24/04/2025;24;DIRECCION SECCIONAL NARIÑO;
20250100018355;24/04/2025;10;DIRECCION SECCIONAL CAUCA;
20250090043012;24/04/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250060098632;24/04/2025;6;SECCIONAL CALI;
20250140027701;24/04/2025;14;DIRECCION SECCIONAL TOLIMA;
20250230022961;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20251190031812;24/04/2025;119;VENTANILLA ÚNICA DE CORRESPONDENCIA SECCIONAL BOGOTA;
20257640098712;24/04/2025;764;DIRECCION SECCIONAL PUTUMAYO;
20251190031822;24/04/2025;119;VENTANILLA ÚNICA DE CORRESPONDENCIA SECCIONAL BOGOTA;
20250040016342;24/04/2025;4;DIRECCION SECCIONAL CORDOBA;
20250060098642;24/04/2025;6;SECCIONAL CALI;
20258870021365;24/04/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250090043022;24/04/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250060098652;24/04/2025;6;SECCIONAL CALI;
20250040016352;24/04/2025;4;DIRECCION SECCIONAL CORDOBA;
20250060098662;24/04/2025;6;SECCIONAL CALI;
20250230022971;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250040016362;24/04/2025;4;DIRECCION SECCIONAL CORDOBA;
20250240018892;24/04/2025;24;DIRECCION SECCIONAL NARIÑO;
20252800003111;24/04/2025;280;SECCIONAL CASANARE;
20250250048665;24/04/2025;25;DIRECCION SECCIONAL BOYACA;
20250140027711;24/04/2025;14;DIRECCION SECCIONAL TOLIMA;
20250230017675;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250060098672;24/04/2025;6;SECCIONAL CALI;
20250200028135;24/04/2025;20;DIRECCION SECCIONAL HUILA;
20250020013365;24/04/2025;2;DIRECCIÓN SECCIONAL META;
20258170009365;24/04/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202519519
20250230022981;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20256110092572;24/04/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250060055325;24/04/2025;6;SECCIONAL CALI;
20255210012301;24/04/2025;521;VENTANILLA UNICA DE CORRESPONDENCIA - BOLIVAR;
20255980105655;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20256110092582;24/04/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250240018902;24/04/2025;24;DIRECCION SECCIONAL NARIÑO;
20250060098682;24/04/2025;6;SECCIONAL CALI;
20250060067111;24/04/2025;6;SECCIONAL CALI;
20250180010002;24/04/2025;18;DIRECCION SECCIONAL SUCRE;700016001037202511454
20250060098692;24/04/2025;6;SECCIONAL CALI;
20250140027721;24/04/2025;14;DIRECCION SECCIONAL TOLIMA;
20250230022991;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250250048675;24/04/2025;25;DIRECCION SECCIONAL BOYACA;
20250180010012;24/04/2025;18;DIRECCION SECCIONAL SUCRE;
20250240018912;24/04/2025;24;DIRECCION SECCIONAL NARIÑO;520016099032202518384
20250230023001;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20258170009375;24/04/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202519569
20250020025352;24/04/2025;2;DIRECCIÓN SECCIONAL META;
20250180010022;24/04/2025;18;DIRECCION SECCIONAL SUCRE;700016001037202511452
20250240018922;24/04/2025;24;DIRECCION SECCIONAL NARIÑO;520016099032202518452
20250140027731;24/04/2025;14;DIRECCION SECCIONAL TOLIMA;
20250230023011;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20251190031832;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000050202528522
20250240018932;24/04/2025;24;DIRECCION SECCIONAL NARIÑO;520016099032202518407
20250020025362;24/04/2025;2;DIRECCIÓN SECCIONAL META;
20250230023021;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250230023031;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20258870021375;24/04/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250060098702;24/04/2025;6;SECCIONAL CALI;
20250240018942;24/04/2025;24;DIRECCION SECCIONAL NARIÑO;520016099032202518732
20250090043032;24/04/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20258150098722;24/04/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202520069
20250020025372;24/04/2025;2;DIRECCIÓN SECCIONAL META;
20250240018952;24/04/2025;24;DIRECCION SECCIONAL NARIÑO;520016099032202518392
20250250048685;24/04/2025;25;DIRECCION SECCIONAL BOYACA;
20255980105665;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20252800008362;24/04/2025;280;SECCIONAL CASANARE;
20250230023041;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250040015961;24/04/2025;4;DIRECCION SECCIONAL CORDOBA;
20250230017685;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250140027741;24/04/2025;14;DIRECCION SECCIONAL TOLIMA;
20250100018365;24/04/2025;10;DIRECCION SECCIONAL CAUCA;
20250240018962;24/04/2025;24;DIRECCION SECCIONAL NARIÑO;520016099032202518464
20250100018375;24/04/2025;10;DIRECCION SECCIONAL CAUCA;
20250040015971;24/04/2025;4;DIRECCION SECCIONAL CORDOBA;
20250060098712;24/04/2025;6;SECCIONAL CALI;
20250060067121;24/04/2025;6;SECCIONAL CALI;
20250090043042;24/04/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250100006361;24/04/2025;10;DIRECCION SECCIONAL CAUCA;
20250230023051;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250230023061;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250060098722;24/04/2025;6;SECCIONAL CALI;
20252800008372;24/04/2025;280;SECCIONAL CASANARE;
20250060098732;24/04/2025;6;SECCIONAL CALI;
20250140037055;24/04/2025;14;DIRECCION SECCIONAL TOLIMA;
20250060055335;24/04/2025;6;SECCIONAL CALI;
20250060055345;24/04/2025;6;SECCIONAL CALI;
20250060098742;24/04/2025;6;SECCIONAL CALI;
20250230023071;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250060098752;24/04/2025;6;SECCIONAL CALI;
20250230023081;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250060098762;24/04/2025;6;SECCIONAL CALI;
20250090043052;24/04/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250200028145;24/04/2025;20;DIRECCION SECCIONAL HUILA;
20250060098772;24/04/2025;6;SECCIONAL CALI;
20252800003121;24/04/2025;280;SECCIONAL CASANARE;
20250060098782;24/04/2025;6;SECCIONAL CALI;
20258170009385;24/04/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202519576
20255980105675;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20250230023091;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250090043062;24/04/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250060098792;24/04/2025;6;SECCIONAL CALI;
20250060098802;24/04/2025;6;SECCIONAL CALI;
20250060098812;24/04/2025;6;SECCIONAL CALI;
20250230023101;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250200028155;24/04/2025;20;DIRECCION SECCIONAL HUILA;410016000586202516741
20250060098822;24/04/2025;6;SECCIONAL CALI;
20253180003575;24/04/2025;395;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - PEREIRA;
20250060098832;24/04/2025;6;SECCIONAL CALI;
20251190031862;24/04/2025;119;VENTANILLA ÚNICA DE CORRESPONDENCIA SECCIONAL BOGOTA;
20250060098842;24/04/2025;6;SECCIONAL CALI;
20250230017695;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;470016099369202510576
20258870021385;24/04/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250060098852;24/04/2025;6;SECCIONAL CALI;
20250060098862;24/04/2025;6;SECCIONAL CALI;
20250240018972;24/04/2025;24;DIRECCION SECCIONAL NARIÑO;
20250100018385;24/04/2025;10;DIRECCION SECCIONAL CAUCA;
20250060098872;24/04/2025;6;SECCIONAL CALI;
20250100018395;24/04/2025;10;DIRECCION SECCIONAL CAUCA;
20250060098882;24/04/2025;6;SECCIONAL CALI;
20255980105685;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20250060098892;24/04/2025;6;SECCIONAL CALI;
20250060098902;24/04/2025;6;SECCIONAL CALI;
20250060098912;24/04/2025;6;SECCIONAL CALI;
20257470019615;24/04/2025;747;SECCIONAL VALLE DEL CAUCA;
20250060098922;24/04/2025;6;SECCIONAL CALI;
20250370123661;24/04/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250230023111;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250140037065;24/04/2025;14;DIRECCION SECCIONAL TOLIMA;
20250040016372;24/04/2025;4;DIRECCION SECCIONAL CORDOBA;
20250060055355;24/04/2025;6;SECCIONAL CALI;
20258870021395;24/04/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20256110012271;24/04/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250020013375;24/04/2025;2;DIRECCIÓN SECCIONAL META;
20251190031882;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000050202522867
20250140048712;24/04/2025;14;DIRECCION SECCIONAL TOLIMA;
20250060098932;24/04/2025;6;SECCIONAL CALI;
20250370123671;24/04/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250240018982;24/04/2025;24;DIRECCION SECCIONAL NARIÑO;520016099032202518480
20250090043072;24/04/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250230023121;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250230008632;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;470016099369202510584
20250230023131;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250370123681;24/04/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20251190031892;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000050202522735
20250060098942;24/04/2025;6;SECCIONAL CALI;
20258150098732;24/04/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202519971
20250060098952;24/04/2025;6;SECCIONAL CALI;
20250140037075;24/04/2025;14;DIRECCION SECCIONAL TOLIMA;
20250060098962;24/04/2025;6;SECCIONAL CALI;
20250090043082;24/04/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250100018405;24/04/2025;10;DIRECCION SECCIONAL CAUCA;
20250370123691;24/04/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250060055375;24/04/2025;6;SECCIONAL CALI;
20250230023141;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20253160009555;24/04/2025;205;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - CALDAS;
20250180010032;24/04/2025;18;DIRECCION SECCIONAL SUCRE;
20250250048695;24/04/2025;25;DIRECCION SECCIONAL BOYACA;
20250060055385;24/04/2025;6;SECCIONAL CALI;
20250060098972;24/04/2025;6;SECCIONAL CALI;
20250230023151;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250090043092;24/04/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20258170009395;24/04/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202519521
20250230023161;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250090043102;24/04/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20255980105695;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20250060098982;24/04/2025;6;SECCIONAL CALI;
20250090043112;24/04/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250060098992;24/04/2025;6;SECCIONAL CALI;
20250230023171;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250090043122;24/04/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250060099002;24/04/2025;6;SECCIONAL CALI;
20257470019625;24/04/2025;747;SECCIONAL VALLE DEL CAUCA;
20252800003131;24/04/2025;280;SECCIONAL CASANARE;
20257640098742;24/04/2025;764;DIRECCION SECCIONAL PUTUMAYO;
20250060099012;24/04/2025;6;SECCIONAL CALI;
20250190019541;24/04/2025;19;DIRECCION SECCIONAL CESAR;
20250090043132;24/04/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250230023181;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250060099022;24/04/2025;6;SECCIONAL CALI;
20250100018415;24/04/2025;10;DIRECCION SECCIONAL CAUCA;
20250060099032;24/04/2025;6;SECCIONAL CALI;
20250020013385;24/04/2025;2;DIRECCIÓN SECCIONAL META;
20250090043142;24/04/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20257170007515;24/04/2025;717;PALOQUEMAO-SUBDIRECCION DE GESTION DOCUMENTAL;
20250020017031;24/04/2025;2;DIRECCIÓN SECCIONAL META;
20255840098752;24/04/2025;584;DIRECCION SECCIONAL SAN ANDRES;
20250230023191;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250060099042;24/04/2025;6;SECCIONAL CALI;
20258870021405;24/04/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250060099052;24/04/2025;6;SECCIONAL CALI;
20250060099062;24/04/2025;6;SECCIONAL CALI;
20250230023201;24/04/2025;23;DIRECCION SECCIONAL MAGDALENA;
20258870098762;24/04/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20251190031902;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000050202522574
20250060099072;24/04/2025;6;SECCIONAL CALI;
20250060055395;24/04/2025;6;SECCIONAL CALI;
20251190031912;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000050202522671
20257640098772;24/04/2025;764;DIRECCION SECCIONAL PUTUMAYO;
20250240012011;24/04/2025;24;DIRECCION SECCIONAL NARIÑO;
20250040016382;24/04/2025;4;DIRECCION SECCIONAL CORDOBA;
20251190031922;24/04/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000050202522675
